id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
12014,Jake O&#039;Brien,37,3146,1,1.3068652302026749,1,0.7244354635477066,13,17,6,1,D S,Everton,1,1.3068652302026749,6.4874480636790395,5.052895814180374
11807,Ian Maatsen,30,1587,0,1.2995175179094076,1,2.966688236221671,20,25,2,0,D S,Aston Villa,0,1.2995175179094076,5.083011580631137,3.7247030083090067
10216,Lewis Hall,30,2164,1,1.28814219776541,1,2.5339094949886203,25,25,4,0,D S,Newcastle United,1,1.28814219776541,8.868408833630383,7.467507724650204
6104,Will Hughes,31,1567,0,1.2812513932585716,0,1.9265618100762367,17,21,7,0,M S,Crystal Palace,0,1.2812513932585716,7.058678660541773,5.38273361325264
9977,Loum Tchaouna,29,1268,2,1.2590220803394914,1,1.1996374279260635,23,13,2,0,F M S,Burnley,2,1.2590220803394914,4.213689148426056,1.9740990120917559
239,Pascal Groß,19,1635,1,1.2529933378100395,3,3.2941888589411974,18,39,2,0,M S,Brighton,1,1.2529933378100395,10.012519028037786,8.280529152601957
10564,Leny Yoro,32,1736,0,1.2473983131349087,0,0.2197452150285244,9,4,1,0,D S,Manchester United,0,1.2473983131349087,4.670362060889602,4.4985275361686945
11384,João Gomes,35,2845,1,1.2462569223716855,1,1.441765757277608,18,16,10,0,M S,Wolverhampton Wanderers,1,1.2462569223716855,6.201923135668039,5.079094551503658
12905,Nicolò Savona,14,1036,2,1.2354809269309044,0,0.5944582391530275,5,6,2,0,D S,Nottingham Forest,2,1.2354809269309044,3.0064694937318563,1.5372497662901878
8067,Reece James,29,1927,2,1.2280184961855412,4,3.9933422207832336,22,27,4,0,D M S,Chelsea,2,1.2280184961855412,11.531630601733923,9.75475050136447
13692,Rio Ngumoha,19,515,2,1.2214453928172588,1,2.126121360808611,16,16,0,0,M S,Liverpool,2,1.2214453928172588,4.779051471501589,1.6543097691610456
